questionText,option1,option2,option3,option4,option5,correctOptions,correctOptionExplanation,points
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,          // keepAliveTime
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 2 seconds
}
PoolState.print(""right after the burst"", executor);
// ... nothing else submitted for the next 12+ seconds ...

keepAliveTime=5 seconds. An extra (non-core) worker finishes a task at second 10 and immediately picks up ANOTHER waiting task at second 10.3. Does the keepAliveTime clock ever get a chance to expire for that worker?","Yes, it always expires exactly every 5 seconds regardless of activity",No - the idle timer only starts counting once a worker has genuinely nothing left to do. Picking up new work almost immediately resets that clock before it can reach 5 seconds,"Yes, because keepAliveTime is measured from when the thread was first created",It depends on which queue implementation is used,,2,"keepAliveTime measures idle time specifically, not total lifetime. A consistently busy extra worker never times out, no matter how long the pool has been running.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,          // keepAliveTime
        new ArrayBlockingQueue<Runnable>(3));

for (int i = 1; i <= 8; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 2 seconds
}
PoolState.print(""right after the burst"", executor);
// ... nothing else submitted for the next 12+ seconds ...

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5,
        5, TimeUnit.SECONDS,
        new ArrayBlockingQueue<Runnable>(3));

executor.allowCoreThreadTimeOut(true);

for (int i = 1; i <= 4; i++) {
    executor.execute(new SleepTask(i));   // each sleeps 1 second
}
// ... nothing else submitted afterwards ...

Why did both experiment 6 and experiment 7 use a small keepAliveTime (5 seconds) rather than the default-ish 60 seconds used in experiments 1-5?",5 seconds is required by the ArrayBlockingQueue class,"So the timeout could actually be OBSERVED within a reasonable demo length - with 60 seconds, you would need to wait a full minute of idle time before seeing any change in poolSize",Because allowCoreThreadTimeOut only works with values under 10 seconds,It makes no difference to the demo either way,,1,"The keepAliveTime value in experiments 1-5 was irrelevant to what they were testing, so it was left generous. Experiments 6 and 7 exist specifically to observe this timeout, so it was shortened to make the wait practical.",1
"Which single sentence best captures what 'core thread' actually means in ThreadPoolExecutor, given experiments 6 and 7?",A thread that is permanently pinned and can never be destroyed under any configuration,A thread the pool prioritises creating first and keeps around by default while idle - but that guarantee can be switched off with allowCoreThreadTimeOut,A thread that runs only the first task ever submitted,"A special, faster kind of thread reserved for urgent work",,2,"'Core' describes a default policy (create these first, keep these around), not an unbreakable property of the thread itself.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>());     // NO capacity given -> unbounded

for (int i = 1; i <= 20; i++) {
    executor.execute(new SleepTask(i));           // each sleeps 2 seconds
}

Actual output:

    check 1     poolSize=2  active=2  queued=18  completed=0  everScheduled=20
    check 2     poolSize=2  active=2  queued=18  completed=0  everScheduled=20
    check 3     poolSize=2  active=2  queued=16  completed=2  everScheduled=20
    check 4     poolSize=2  active=2  queued=14  completed=4  everScheduled=20
    check 5     poolSize=2  active=2  queued=12  completed=6  everScheduled=20
    >>> poolSize never exceeded 2 even though maximumPoolSize was 5

core=2, max=5, new LinkedBlockingQueue<Runnable>() with NO number passed to the constructor. What is the effective capacity of that queue, and why does that matter for poolSize?","Capacity 0, so every task is rejected","Effectively unbounded (Integer.MAX_VALUE). Because it never refuses a task, step 3 of the ordering rule ('queue is full, make another worker') is never reached, so poolSize never grows past corePoolSize","Capacity equals maximumPoolSize, so poolSize grows to 5","Capacity 3, the default for LinkedBlockingQueue",,2,"Verified: 20 tasks submitted, queued climbed to 18, and poolSize stayed at 2 for the entire run. maximumPoolSize=5 never mattered at all.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>());     // NO capacity given -> unbounded

for (int i = 1; i <= 20; i++) {
    executor.execute(new SleepTask(i));           // each sleeps 2 seconds
}

Actual output:

    check 1     poolSize=2  active=2  queued=18  completed=0  everScheduled=20
    check 2     poolSize=2  active=2  queued=18  completed=0  everScheduled=20
    check 3     poolSize=2  active=2  queued=16  completed=2  everScheduled=20
    check 4     poolSize=2  active=2  queued=14  completed=4  everScheduled=20
    check 5     poolSize=2  active=2  queued=12  completed=6  everScheduled=20
    >>> poolSize never exceeded 2 even though maximumPoolSize was 5

Given the previous result, if maximumPoolSize were changed from 5 to 500 in that same experiment 8 setup, what would change?",poolSize would now be able to reach 500 under heavy load,"Nothing at all - the unbounded queue still never refuses a task, so the extra-worker step is still never reached and poolSize still tops out at corePoolSize (2)",The queue would become bounded automatically,The 20 tasks would now run twice as fast,,2,"This is the sharpest lesson in the whole project: maximumPoolSize is dead configuration when paired with an unbounded queue, no matter how large you set it.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>(3));    // capacity 3 = bounded, same class as experiment 8

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));       // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

Actual output:

    accepted task 1     poolSize=1  active=1  queued=0  completed=0  everScheduled=1
    accepted task 2     poolSize=2  active=2  queued=0  completed=0  everScheduled=2
    accepted task 3     poolSize=2  active=2  queued=1  completed=0  everScheduled=3
    accepted task 4     poolSize=2  active=2  queued=2  completed=0  everScheduled=4
    accepted task 5     poolSize=2  active=2  queued=3  completed=0  everScheduled=5
    accepted task 6     poolSize=3  active=3  queued=3  completed=0  everScheduled=6
    accepted task 7     poolSize=4  active=4  queued=3  completed=0  everScheduled=7
    accepted task 8     poolSize=5  active=5  queued=3  completed=0  everScheduled=8
    !!! Task 9 REJECTED - pool at max and queue full

Experiment 9 uses the exact same class, new LinkedBlockingQueue<Runnable>(3), just WITH a capacity number this time. Compare its behaviour to experiment 8's.","Identical - the class is the same, so the behaviour must be the same","Completely different - poolSize now climbs all the way to 5 and a 9th task is rejected, because a capacity of 3 makes this queue refuse tasks once full, which is exactly what triggers extra-worker creation",LinkedBlockingQueue always ignores the capacity argument,The difference is only in which exception gets thrown,,2,"Verified: poolSize went 1,2,2,2,2,3,4,5 and task 9 was rejected - textbook bounded-queue behaviour, from the SAME class experiment 8 used unbounded.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>());     // NO capacity given -> unbounded

for (int i = 1; i <= 20; i++) {
    executor.execute(new SleepTask(i));           // each sleeps 2 seconds
}

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>(3));    // capacity 3 = bounded, same class as experiment 8

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));       // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

Given experiments 8 and 9 use the identical LinkedBlockingQueue class but behave completely differently, what is the actual variable that determines ThreadPoolExecutor's behaviour?",Whether the queue is a Linked or an Array based implementation,Whether the queue is bounded (has a fixed capacity) or effectively unbounded - not which specific class was chosen,Whether ArrayBlockingQueue or LinkedBlockingQueue was imported,The number of tasks submitted,,2,'LinkedBlockingQueue vs ArrayBlockingQueue' is the wrong question to ask. 'Bounded vs unbounded' is the one that actually predicts pool growth.,1
"Real code:

private static void runWorkload(String label, BlockingQueue<Runnable> queue) {
    ThreadPoolExecutor executor = new ThreadPoolExecutor(
            2, 5, 60, TimeUnit.SECONDS, queue);
    int accepted = 0, rejected = 0;
    for (int i = 1; i <= 9; i++) {
        try {
            executor.execute(new SleepTask(i));
            accepted++;
        } catch (RejectedExecutionException e) {
            rejected++;
        }
    }
    Log.line(label + "" accepted="" + accepted + ""  rejected="" + rejected);
}

// called once with new ArrayBlockingQueue<Runnable>(3)
// called once with new LinkedBlockingQueue<Runnable>(3)

Experiment 10 runs the identical 9-task workload through ArrayBlockingQueue(3) and LinkedBlockingQueue(3) separately. Predict whether the accepted/rejected counts differ between the two.","ArrayBlockingQueue will reject more tasks, since arrays are fixed-size","They come out the same - both are bounded to capacity 3, and for ThreadPoolExecutor's purposes what matters is only whether the queue can refuse a task, not its internal storage mechanism",LinkedBlockingQueue will accept unlimited tasks regardless of the 3,"ArrayBlockingQueue cannot be used with execute(), only LinkedBlockingQueue can",,2,"Both bounded to the same number, both refuse a 4th item, both produce identical executor behaviour. The internal difference (array of fixed slots vs. a linked list of nodes) is invisible to the pool.",1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new SynchronousQueue<Runnable>());

for (int i = 1; i <= 7; i++) {
    try {
        executor.execute(new SleepTask(i));     // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

Actual output:

    accepted task 1     poolSize=1  active=1  queued=0  completed=0  everScheduled=1
    accepted task 2     poolSize=2  active=2  queued=0  completed=0  everScheduled=2
    accepted task 3     poolSize=3  active=3  queued=0  completed=0  everScheduled=3
    accepted task 4     poolSize=4  active=4  queued=0  completed=0  everScheduled=3
    accepted task 5     poolSize=5  active=5  queued=0  completed=0  everScheduled=5
    !!! Task 6 REJECTED - no worker free and pool is at max
    !!! Task 7 REJECTED - no worker free and pool is at max

core=2, max=5, SynchronousQueue. Does this queue ever hold any waiting tasks in it, even briefly?","Yes, up to its default capacity of 1","No - a SynchronousQueue has no storage at all. A task can only be 'handed off' directly to a worker that is ready to take it right now; if none is ready, the executor must immediately try creating a new worker instead","Yes, but only while the pool is below corePoolSize","Yes, up to maximumPoolSize tasks",,1,Verified: queued stayed at 0 through the entire run of 7 submissions. Nothing was ever 'waiting' - every accepted task went straight into a worker.,1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new SynchronousQueue<Runnable>());

for (int i = 1; i <= 7; i++) {
    try {
        executor.execute(new SleepTask(i));     // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

Actual output:

    accepted task 1     poolSize=1  active=1  queued=0  completed=0  everScheduled=1
    accepted task 2     poolSize=2  active=2  queued=0  completed=0  everScheduled=2
    accepted task 3     poolSize=3  active=3  queued=0  completed=0  everScheduled=3
    accepted task 4     poolSize=4  active=4  queued=0  completed=0  everScheduled=3
    accepted task 5     poolSize=5  active=5  queued=0  completed=0  everScheduled=5
    !!! Task 6 REJECTED - no worker free and pool is at max
    !!! Task 7 REJECTED - no worker free and pool is at max

Given SynchronousQueue never accepts a task into storage, what does that force step 2 of the ordering rule ('try the queue') to do on almost every submission once the core is full?","It always succeeds, since the queue is technically empty","It always fails, since there's no free worker waiting to take the handoff at that instant - so the executor is forced straight to step 3 (create another worker) far more aggressively than a bounded queue would",It blocks forever until a worker frees up,It behaves exactly like ArrayBlockingQueue(0),,2,"Verified: poolSize climbed 1,2,3,4,5 in direct lockstep with the first 5 submissions - no plateau at corePoolSize the way ArrayBlockingQueue(3) produced. Workers grow to max almost immediately.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new SynchronousQueue<Runnable>());

for (int i = 1; i <= 7; i++) {
    try {
        executor.execute(new SleepTask(i));     // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

Actual output:

    accepted task 1     poolSize=1  active=1  queued=0  completed=0  everScheduled=1
    accepted task 2     poolSize=2  active=2  queued=0  completed=0  everScheduled=2
    accepted task 3     poolSize=3  active=3  queued=0  completed=0  everScheduled=3
    accepted task 4     poolSize=4  active=4  queued=0  completed=0  everScheduled=3
    accepted task 5     poolSize=5  active=5  queued=0  completed=0  everScheduled=5
    !!! Task 6 REJECTED - no worker free and pool is at max
    !!! Task 7 REJECTED - no worker free and pool is at max

Compare the point at which rejection happens: experiment 4 (ArrayBlockingQueue(3)) accepts 8 tasks before rejecting the 9th. Experiment 11 (SynchronousQueue) accepts only 5 before rejecting the 6th. Why fewer?",SynchronousQueue has a smaller default capacity than ArrayBlockingQueue,"SynchronousQueue effectively contributes ZERO extra capacity - total capacity here is just maximumPoolSize (5) + 0, versus maximumPoolSize (5) + queue capacity (3) = 8 for the bounded queue",Task duration differs between the two experiments,SynchronousQueue rejects tasks even when workers are free,,2,"The formula (maximumPoolSize + queue capacity) still holds - SynchronousQueue's capacity is simply 0, so it contributes nothing extra to total capacity.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>());     // NO capacity given -> unbounded

for (int i = 1; i <= 20; i++) {
    executor.execute(new SleepTask(i));           // each sleeps 2 seconds
}

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new SynchronousQueue<Runnable>());

for (int i = 1; i <= 7; i++) {
    try {
        executor.execute(new SleepTask(i));     // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

Rank these three queue choices from FEWEST extra workers created under sustained heavy load to MOST, all else being equal: (a) unbounded LinkedBlockingQueue, (b) ArrayBlockingQueue(3), (c) SynchronousQueue.","a, b, c - unbounded creates the fewest, SynchronousQueue creates the most","c, b, a","b, a, c","a, c, b",,1,"Unbounded never forces growth past corePoolSize at all. A small bounded queue forces some growth once it fills. SynchronousQueue, having no storage, forces growth almost immediately on every submission past the core.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>());     // NO capacity given -> unbounded

for (int i = 1; i <= 20; i++) {
    executor.execute(new SleepTask(i));           // each sleeps 2 seconds
}

A production team says 'we set maximumPoolSize to 50 so we can handle traffic spikes better' but their queue is Executors.newFixedThreadPool()'s default, an unbounded LinkedBlockingQueue. Will raising maximumPoolSize to 50 help with a traffic spike?","Yes, definitely - more maximumPoolSize always means more capacity to handle bursts","No - with an unbounded queue, the extra-worker step is never reached at all, so poolSize will never exceed corePoolSize regardless of what maximumPoolSize is set to. The spike just queues up instead","Yes, but only if keepAliveTime is also increased","No, because unbounded queues ignore maximumPoolSize entirely and reject everything",,2,"This is precisely the trap experiment 8 was built to expose. The fix for that team isn't a bigger maximumPoolSize - it's a bounded queue, or a different queue class entirely.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>());     // NO capacity given -> unbounded

for (int i = 1; i <= 20; i++) {
    executor.execute(new SleepTask(i));           // each sleeps 2 seconds
}

What is the practical downside of an unbounded queue that experiment 8's design comment specifically warns about?",Tasks execute out of order,"Work piles up in memory instead of being rejected or triggering more workers - under sustained overload, an unbounded queue can grow until the JVM runs out of memory, rather than failing fast",The queue becomes slower to read from as it grows,Tasks time out after 60 seconds automatically,,2,"A bounded queue plus a sensible rejection policy fails fast and visibly. An unbounded queue fails silently and later, usually as an OutOfMemoryError under real load.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>());     // NO capacity given -> unbounded

for (int i = 1; i <= 20; i++) {
    executor.execute(new SleepTask(i));           // each sleeps 2 seconds
}

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new SynchronousQueue<Runnable>());

for (int i = 1; i <= 7; i++) {
    try {
        executor.execute(new SleepTask(i));     // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

You need a pool where EVERY submitted task either gets a worker immediately or is rejected outright - no waiting in a queue under any circumstance. Which queue type fits, and why?","An unbounded LinkedBlockingQueue, since it never rejects","SynchronousQueue - since it has zero storage, a task is either handed directly to a free/new worker or it fails, with nothing ever sitting in between","ArrayBlockingQueue(1), since capacity 1 is the smallest bounded option",Any queue works the same way for this requirement,,1,"This is a real, common pattern: SynchronousQueue is chosen specifically when 'wait in line' is not an acceptable outcome for a task - it should run now or fail now.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 5, 60, TimeUnit.SECONDS,
        new LinkedBlockingQueue<Runnable>(3));    // capacity 3 = bounded, same class as experiment 8

for (int i = 1; i <= 9; i++) {
    try {
        executor.execute(new SleepTask(i));       // each sleeps 5 seconds
        PoolState.print(""accepted task "" + i, executor);
    } catch (RejectedExecutionException e) {
        Log.line(""!!! Task "" + i + "" REJECTED"");
    }
}

private static void runWorkload(String label, BlockingQueue<Runnable> queue) {
    ThreadPoolExecutor executor = new ThreadPoolExecutor(
            2, 5, 60, TimeUnit.SECONDS, queue);
    int accepted = 0, rejected = 0;
    for (int i = 1; i <= 9; i++) {
        try {
            executor.execute(new SleepTask(i));
            accepted++;
        } catch (RejectedExecutionException e) {
            rejected++;
        }
    }
    Log.line(label + "" accepted="" + accepted + ""  rejected="" + rejected);
}

// called once with new ArrayBlockingQueue<Runnable>(3)
// called once with new LinkedBlockingQueue<Runnable>(3)

For a bounded queue of capacity 3 (whether Array or Linked based), what determines exactly when the FIRST extra worker gets created, in terms of submission count, given corePoolSize=2?",Always on the 3rd submission,"On the 6th submission - 2 go to core workers, the next 3 fill the queue to its capacity, and only the one after that (the 6th) finds the queue full and forces a new worker",Always on the 4th submission,It varies randomly,,2,"corePoolSize + queueCapacity + 1 = the submission number that first forces growth. Here: 2 + 3 + 1 = 6, matching what was verified in experiment 9's output.",2
"Real code:

All four rejection policies below are tested on the SAME setup:

    ThreadPoolExecutor executor = new ThreadPoolExecutor(
            2, 5, 60, TimeUnit.SECONDS,
            new ArrayBlockingQueue<Runnable>(3),
            new ThreadPoolExecutor.XxxPolicy());       // one of the four

    for (int i = 1; i <= 8; i++) {
        executor.execute(new SleepTask(i));            // saturates pool (5) + queue (3) = 8
    }
    // pool is now completely saturated
    executor.execute(new MarkerTask(99));              // MarkerTask just prints if it ever runs

// AbortPolicy

With AbortPolicy, what happens to MarkerTask 99, and what does the code that called execute() experience?",MarkerTask 99 runs on the submitting thread; execute() returns normally,MarkerTask 99 never runs at all; execute() throws RejectedExecutionException back to the caller,MarkerTask 99 is queued for later; execute() returns normally,MarkerTask 99 runs on a new pool thread beyond maximumPoolSize,,2,"AbortPolicy is the loud, fail-fast option: the caller is told immediately and unambiguously that the work was refused.",1
"Real code:

All four rejection policies below are tested on the SAME setup:

    ThreadPoolExecutor executor = new ThreadPoolExecutor(
            2, 5, 60, TimeUnit.SECONDS,
            new ArrayBlockingQueue<Runnable>(3),
            new ThreadPoolExecutor.XxxPolicy());       // one of the four

    for (int i = 1; i <= 8; i++) {
        executor.execute(new SleepTask(i));            // saturates pool (5) + queue (3) = 8
    }
    // pool is now completely saturated
    executor.execute(new MarkerTask(99));              // MarkerTask just prints if it ever runs

// CallerRunsPolicy

With CallerRunsPolicy, which thread actually executes MarkerTask 99's run() method?",A brand new dedicated thread created just for this task,"Whichever thread called execute() in the first place - in this experiment, that is main itself","One of the existing pool-1-thread-N workers, interrupting its current task",No thread - the task is silently skipped,,2,"The 'caller' in CallerRunsPolicy means exactly that: the thread that tried to submit the work is handed the work to do itself, synchronously, before execute() can return.",1
"Real code:

All four rejection policies below are tested on the SAME setup:

    ThreadPoolExecutor executor = new ThreadPoolExecutor(
            2, 5, 60, TimeUnit.SECONDS,
            new ArrayBlockingQueue<Runnable>(3),
            new ThreadPoolExecutor.XxxPolicy());       // one of the four

    for (int i = 1; i <= 8; i++) {
        executor.execute(new SleepTask(i));            // saturates pool (5) + queue (3) = 8
    }
    // pool is now completely saturated
    executor.execute(new MarkerTask(99));              // MarkerTask just prints if it ever runs

// CallerRunsPolicy

What is the practical consequence for a producer thread that keeps calling execute() rapidly, if the pool is saturated and CallerRunsPolicy is in effect?",No consequence - execute() always returns instantly regardless of policy,"The producer thread itself gets stuck running the rejected task, which takes as long as that task takes - naturally slowing the producer down and giving the pool time to catch up",The producer thread is terminated,The producer thread's rejected tasks are batched and run all at once later,,2,"This is CallerRunsPolicy's real value: it acts as a natural brake, or 'backpressure', on whoever is generating work faster than the pool can consume it - without losing any work or throwing any exception.",2
"Real code:

All four rejection policies below are tested on the SAME setup:

    ThreadPoolExecutor executor = new ThreadPoolExecutor(
            2, 5, 60, TimeUnit.SECONDS,
            new ArrayBlockingQueue<Runnable>(3),
            new ThreadPoolExecutor.XxxPolicy());       // one of the four

    for (int i = 1; i <= 8; i++) {
        executor.execute(new SleepTask(i));            // saturates pool (5) + queue (3) = 8
    }
    // pool is now completely saturated
    executor.execute(new MarkerTask(99));              // MarkerTask just prints if it ever runs

// DiscardPolicy

With DiscardPolicy, what does the calling code see when it calls execute(new MarkerTask(99))?","A RejectedExecutionException, same as AbortPolicy","Nothing unusual at all - execute() returns normally, no exception, and MarkerTask 99 simply never runs, with no signal anywhere that this happened",A warning printed to the console automatically,A Future that reports isCancelled() = true,,2,This is the most dangerous of the four in terms of visibility. Work vanishes with zero trace unless you already know to expect it and check for it some other way.,1
"Real code:

All four rejection policies below are tested on the SAME setup:

    ThreadPoolExecutor executor = new ThreadPoolExecutor(
            2, 5, 60, TimeUnit.SECONDS,
            new ArrayBlockingQueue<Runnable>(3),
            new ThreadPoolExecutor.XxxPolicy());       // one of the four

    for (int i = 1; i <= 8; i++) {
        executor.execute(new SleepTask(i));            // saturates pool (5) + queue (3) = 8
    }
    // pool is now completely saturated
    executor.execute(new MarkerTask(99));              // MarkerTask just prints if it ever runs

// DiscardPolicy

Under what kind of real workload would DiscardPolicy actually be the RIGHT choice rather than a dangerous one?","Processing financial transactions, where every one matters","Something like a live metrics or heartbeat ping, where losing an occasional sample under heavy load is completely fine and definitely preferable to blocking or crashing",It is never the right choice under any circumstances,Any workload where tasks are cheap to create,,2,"No policy is universally bad - DiscardPolicy is dangerous specifically when losing work matters, and perfectly reasonable when it genuinely does not.",2
"Real code:

All four rejection policies below are tested on the SAME setup:

    ThreadPoolExecutor executor = new ThreadPoolExecutor(
            2, 5, 60, TimeUnit.SECONDS,
            new ArrayBlockingQueue<Runnable>(3),
            new ThreadPoolExecutor.XxxPolicy());       // one of the four

    for (int i = 1; i <= 8; i++) {
        executor.execute(new SleepTask(i));            // saturates pool (5) + queue (3) = 8
    }
    // pool is now completely saturated
    executor.execute(new MarkerTask(99));              // MarkerTask just prints if it ever runs

// DiscardOldestPolicy

With DiscardOldestPolicy, describe precisely what happens when MarkerTask 99 is submitted to an already-saturated pool.",MarkerTask 99 is discarded instead of the oldest task,"The task that has been sitting in the queue longest is thrown away to make room, and MarkerTask 99 is then submitted again (and this time succeeds, taking that freed slot)",The oldest RUNNING task is stopped and MarkerTask 99 replaces it,All queued tasks are discarded and only MarkerTask 99 remains,,2,'Discard oldest' always refers to the oldest entry in the QUEUE specifically - never anything already handed to a worker.,1
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,                          // core = max = 2, on purpose
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.DiscardOldestPolicy());

executor.execute(new LongRunningTask(1));   // sleeps 15 seconds
executor.execute(new LongRunningTask(2));   // sleeps 15 seconds
// tasks 1 and 2 are now RUNNING on the two workers

executor.execute(new QueuedTask(3));
executor.execute(new QueuedTask(4));
executor.execute(new QueuedTask(5));
Log.line(""QUEUE (full): "" + executor.getQueue());     // [Task-3, Task-4, Task-5]

executor.execute(new QueuedTask(6));
Log.line(""after 6: "" + executor.getQueue());           // [Task-4, Task-5, Task-6]

executor.execute(new QueuedTask(7));
Log.line(""after 7: "" + executor.getQueue());           // [Task-5, Task-6, Task-7]

Actual output:

    QUEUE (full)        : [Task-3, Task-4, Task-5]
    after submitting 6  : [Task-4, Task-5, Task-6]   <- Task-3 was dropped
    after submitting 7  : [Task-5, Task-6, Task-7]   <- Task-4 was dropped
    running vs queued   : poolSize=2  active=2  queued=3  completed=0  everScheduled=5

This experiment deliberately makes tasks 1 and 2 run for 15 seconds while using DiscardOldestPolicy. Why go to that trouble instead of just using short tasks everywhere?",To make the demo run faster overall,"To PROVE that DiscardOldestPolicy leaves running tasks alone - by making tasks 1 and 2 impossible to miss if they got discarded (they'd stop printing), the experiment can show they survive untouched while queued tasks get dropped around them",Long tasks are required for ArrayBlockingQueue to work,"It has no particular purpose, it was arbitrary",,2,"Verified: the queue went [3,4,5] -> [4,5,6] -> [5,6,7] while tasks 1 and 2 kept running the whole time and both printed FINISHED at the end - clear proof the policy only ever touches the waiting list.",2
"Real code:

ThreadPoolExecutor executor = new ThreadPoolExecutor(
        2, 2, 60, TimeUnit.SECONDS,                          // core = max = 2, on purpose
        new ArrayBlockingQueue<Runnable>(3),
        new ThreadPoolExecutor.DiscardOldestPolicy());

executor.execute(new LongRunningTask(1));   // sleeps 15 seconds
executor.execute(new LongRunningTask(2));   // sleeps 15 seconds
// tasks 1 and 2 are now RUNNING on the two workers

executor.execute(new QueuedTask(3));
executor.execute(new QueuedTask(4));
executor.execute(new QueuedTask(5));
Log.line(""QUEUE (full): "" + executor.getQueue());     // [Task-3, Task-4, Task-5]

executor.execute(new QueuedTask(6));
Log.line(""after 6: "" + executor.getQueue());           // [Task-4, Task-5, Task-6]

executor.execute(new QueuedTask(7));
Log.line(""after 7: "" + executor.getQueue());           // [Task-5, Task-6, Task-7]

Actual output:

    QUEUE (full)        : [Task-3, Task-4, Task-5]
    after submitting 6  : [Task-4, Task-5, Task-6]   <- Task-3 was dropped
    after submitting 7  : [Task-5, Task-6, Task-7]   <- Task-4 was dropped
    running vs queued   : poolSize=2  active=2  queued=3  completed=0  everScheduled=5

In that same experiment, after submitting tasks 6 and 7 under DiscardOldestPolicy, what does executor.getQueue() contain?","[Task-3, Task-4, Task-5] - unchanged","[Task-5, Task-6, Task-7] - the two oldest queued entries (3, then 4) were each discarded to make room as 6 and 7 arrived",[] - the queue is emptied by the policy,"[Task-6, Task-7] - only the two newest tasks remain, queue capacity effectively shrank",,2,Verified directly from the printed queue contents. Each new arrival against a full queue costs exactly the oldest queued entry its spot - a sliding window over the waiting list.,1
"If you needed a policy that guarantees NO work is ever silently lost, but you also cannot allow the producer thread to be blocked doing someone else's work, which of the four policies (Abort, CallerRuns, Discard, DiscardOldest) fits, and why do the other three fail this requirement?",CallerRunsPolicy - it never loses work and never blocks,"AbortPolicy - it loses no work (the caller finds out and can retry/log/handle it), and it never runs the task on the caller's thread. CallerRuns avoids losing work but DOES occupy the caller; Discard and DiscardOldest both silently lose work","DiscardOldest, since only the oldest task is ever affected",None of the four policies satisfy both requirements,,2,"AbortPolicy is the only one that hands the decision back to the caller without making that decision FOR them (by running it, or silently dropping it) - the caller retains full control over what to do next.",2
